"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-11","4.92",,,"0.05",,,,"72","81","63",,"  100","  110",,"13.0","18.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-12","5.59",,,"0.01",,,,"74","83","68",,"  100","  100",,"15.0","18.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-13","5.37",,,"0.91",,,,"72","75","62",,"  300","  310",,"17.0","23.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-14","9.17",,,"0.00",,,,"64","72","56",,"   50","  320",,"16.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-15","11.41",,,"0.00",,,,"66","77","57",,"   90","   90",,"25.9","33.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-16","15.21",,,"0.01",,,,"74","79","71",,"   90","   90",,"25.9","33.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-17","13.87",,,"0.01",,,,"76","81","72",,"  110","  100",,"21.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-18","6.93",,,"0.00",,,,"77","84","70",,"  120","  150",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-19","4.70",,,"0.30",,,,"76","85","71",,"  130","  140",,"14.1","19.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-20","9.62",,,"0.00",,,,"74","79","70",,"   70","   70",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-21","7.16",,,"0.00",,,,"75","80","69",,"   80","   90",,"17.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-22","12.08",,,"0.00",,,,"76","82","70",,"   90","  100",,"21.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-23","10.74",,,"0.00",,,,"77","83","71",,"  100","  100",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-24","8.95",,,"0.00",,,,"76","82","70",,"  110","  140",,"18.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-25","8.72",,,"0.00",,,,"76","82","70",,"  110","  100",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-26","9.17",,,"0.00",,,,"76","82","72",,"   90","   80",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-27","7.16",,,"0.00",,,,"77","84","71",,"  100","  160",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-02-28","5.59",,,"0.02",,,,"76","85","71",,"  240","  240",,"15.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-01","6.71",,,"0.00",,,,"72","82","66",,"   90","  290",,"13.0","19.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-02","5.14",,,"0.02",,,,"72","79","68",,"  100","  350",,"10.1","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-03","7.16",,,"0.07",,,,"75","81","69",,"   90","   80",,"17.0","21.9",,,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-04","9.62",,,"0.00",,,,"75","81","67",,"   70","   60",,"21.0","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-05","18.12",,,"0.00",,,,"76","81","71",,"   80","   80",,"29.1","35.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-06","16.55",,,"0.01",,,,"77","82","74",,"   80","  100",,"23.9","30.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-07","13.87",,,"0.14",,,,"77","83","74",,"  110","  150",,"23.9","32.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-08","10.51",,,"0.00",,,,"78","84","75",,"  130","  160",,"19.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-09","10.51",,,"0.00",,,,"78","84","74",,"  140","  140",,"19.9","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-10","7.83",,,"0.02",,,,"78","85","75",,"  170","  140",,"17.0","25.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-11","8.72",,,"0.00",,,,"79","86","74",,"  150","  150",,"18.1","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-12","13.42",,,"0.00",,,,"79","90","60",,"  240","  300",,"28.0","40.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-13","10.96",,,"0.00",,,,"63","74","52",,"   70","   40",,"21.0","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-14","10.51",,,"0.24",,,,"70","77","67",,"   70","   50",,"21.0","25.9","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-15","8.50",,,"0.83",,,,"73","79","71",,"   90","   80",,"19.9","23.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-16","8.50",,,"0.00",,,,"77","85","72",,"  150","  170",,"19.9","29.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-17","4.92",,,"0.00",,,,"77","85","73",,"  140","  170",,"16.1","25.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-18","8.05",,,"0.00",,,,"77","85","68",,"  130","  140",,"16.1","25.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-19","8.50",,,"0.00",,,,"79","85","74",,"  120","  140",,"15.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-20","6.26",,,"0.05",,,,"78","87","71",,"   80","   70",,"17.0","21.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-21","12.08",,,"0.00",,,,"76","79","72",,"   90","   80",,"25.1","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-22","14.54",,,"0.00",,,,"76","82","72",,"  110","  110",,"23.0","32.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-23","12.75",,,"0.00",,,,"79","85","76",,"  120","  120",,"19.9","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-24","11.18",,,"0.00",,,,"81","87","77",,"  150","  180",,"21.9","32.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-25","6.49",,,"0.65",,,,"75","80","67",,"  310","  310",,"21.0","27.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-26","6.26",,,"0.00",,,,"70","79","63",,"  300","  300",,"14.1","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-27","8.50",,,"0.00",,,,"71","82","62",,"  340","  340",,"16.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-28","5.14",,,"0.00",,,,"72","83","62",,"  120","  150",,"14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-29","7.38",,,"0.00",,,,"75","85","63",,"  100","  100",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-30","15.66",,,"0.00",,,,"77","83","73",,"  110","  100",,"25.1","32.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-03-31","14.09",,,"0.00",,,,"80","85","77",,"  130","  140",,"23.0","31.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-01","9.17",,,"0.00",,,,"81","88","77",,"  150","  130",,"17.0","31.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-02","8.28",,,"0.14",,,,"81","87","73",,"  170","  180",,"17.0","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-03","5.59",,,"0.16",,,,"78","87","70",,"  150","  200",,"19.9","30.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-04","7.83",,,"0.04",,,,"78","83","75",,"  110","  120",,"21.9","25.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-05","10.74",,,"0.00",,,,"80","86","76",,"  130","  160",,"19.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-06","9.84",,,"0.00",,,,"83","90","78",,"  160","  180",,"18.1","30.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-07","10.07",,,"0.10",,,,"83","92","78",,"  230","  220",,"25.1","32.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-08","7.83",,,"0.00",,,,"78","82","66",,"  280","  280",,"16.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-09","8.50",,,"0.00",,,,"72","82","63",,"  280","  290",,"19.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-10","8.28",,,"0.00",,,,"68","79","57",,"   90","   90",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-11","12.97",,,"0.00",,,,"73","80","66",,"   90","  100",,"21.0","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-12","14.99",,,"0.00",,,,"76","83","72",,"   90","   80",,"21.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-13","13.65",,,"0.00",,,,"78","84","74",,"  100","  100",,"21.9","30.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-14","10.51",,,"0.00",,,,"80","86","75",,"  110","  140",,"18.1","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-15","8.95",,,"2.49",,,,"78","83","72",,"   70","   70",,"25.9","25.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-16","10.29",,,"0.00",,,,"78","84","74",,"  130","   90",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-17","11.41",,,"0.00",,,,"80","86","74",,"  120","  140",,"19.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-18","6.93",,,"0.00",,,,"80","88","75",,"  100","  100",,"14.1","23.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-19","8.95",,,"0.00",,,,"79","88","73",,"   70","   70",,"16.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-20","13.20",,,"0.01",,,,"78","83","73",,"   80","   80",,"23.0","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-21","14.54",,,"0.05",,,,"77","83","74",,"   80","   80",,"23.0","33.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-22","15.21",,,"0.18",,,,"77","83","71",,"   80","   70",,"25.9","33.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-23","14.99",,,"0.00",,,,"78","85","74",,"   80","   80",,"21.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-24","14.76",,,"0.00",,,,"78","84","74",,"   90","  110",,"21.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-25","13.20",,,"0.00",,,,"79","85","74",,"  100","  100",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-26","9.84",,,"0.00",,,,"79","85","74",,"   90","  100",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-27","6.71",,,"0.00",,,,"78","85","72",,"  130","  160",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-28","6.26",,,"0.09",,,,"78","88","73",,"  130","  140",,"17.0","23.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-29","6.49",,,"0.04",,,,"77","84","73",,"   90","  130",,"16.1","21.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-04-30","7.83",,,"1.36",,,,"77","84","70",,"   90","  100",,"16.1","25.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-01","9.40",,,"0.06",,,,"77","85","72",,"   90","   90",,"19.9","23.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-02","11.41",,,"0.00",,,,"80","86","75",,"  110","  110",,"21.9","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-03","9.84",,,"0.02",,,,"80","87","77",,"   90","   90",,"17.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-04","4.92",,,"0.28",,,,"80","88","73",,"   90","  100",,"21.0","25.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-05","4.92",,,"0.00",,,,"80","91","71",,"  130","  160",,"14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-06","7.16",,,"0.00",,,,"83","93","76",,"  230","  220",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-07","10.51",,,"0.00",,,,"85","93","76",,"  230","  260",,"21.9","30.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-08","6.49",,,"0.15",,,,"82","94","75",,"  350","  310",,"19.9","31.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-09","9.40",,,"0.00",,,,"80","87","72",,"   90","  100",,"21.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-10","9.17",,,"0.00",,,,"78","85","70",,"   50","   50",,"17.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-11","9.17",,,"0.00",,,,"75","88","68",,"   50","   60",,"18.1","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-12","5.37",,,"0.16",,,,"75","84","68",,"   80","   90",,"17.0","21.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-13","5.14",,,"0.00",,,,"77","86","70",,"  130","  120",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-14","5.82",,,"0.00",,,,"80","89","74",,"  200","  140",,"15.0","21.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-15","3.58",,,"0.07",,,,"81","89","76",,"  170","   90",,"15.0","19.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-16","4.92",,,"0.45",,,,"79","89","73",,"  310","  310",,"19.9","33.1","    1",,"    1",,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-17","5.82",,,"0.00",,,,"80","89","74",,"  150","  160",,"15.0","23.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-18","6.26",,,"0.00",,,,"82","91","76",,"  110","  120",,"15.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-19","6.04",,,"0.00",,,,"83","90","78",,"  130","  160",,"17.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-20","9.84",,,"1.65",,,,"82","91","75",,"  120","  120",,"28.0","34.0","    1",,"    1",,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-21","14.99",,,"0.00",,,,"83","88","82",,"  120","  130",,"23.0","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-22","14.09",,,"0.00",,,,"84","89","81",,"   90","  120",,"19.9","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-23","13.42",,,"0.03",,,,"83","88","78",,"  100","  130",,"19.9","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-24","13.87",,,"0.00",,,,"83","88","78",,"  100","  110",,"21.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-25","15.21",,,"0.00",,,,"83","88","79",,"  100","  100",,"23.0","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-26","10.96",,,"0.00",,,,"82","88","79",,"  110","  110",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-27","9.84",,,"0.00",,,,"83","89","78",,"  120","  130",,"17.0","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-28","7.38",,,"0.37",,,,"83","89","71",,"  340","  340",,"19.9","29.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-29","5.82",,,"0.41",,,,"78","89","70",,"  210","  210",,"21.0","29.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-30","7.38",,,"0.76",,,,"78","88","71",,"  110","  100",,"23.0","25.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-05-31","4.92",,,"0.06",,,,"79","86","76",,"   40","   20",,"13.0","18.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-01","5.14",,,"2.32",,,,"80","92","68",,"  340","  330",,"25.1","35.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-02","4.92",,,"0.27",,,,"79","88","74",,"  200","  190",,"23.0","30.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-03","7.61",,,"3.39",,,,"76","78","71",,"  120","  170",,"18.1","31.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-04","10.07",,,"5.26",,,,"77","86","72",,"  200","  200",,"21.9","30.0","    1","    1","    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-05","6.71",,,"0.00",,,,"80","89","73",,"  140","  160",,"13.0","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-06","5.37",,,"0.02",,,,"82","87","76",,"  180","  190",,"15.0","23.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-07","6.71",,,"0.08",,,,"79","87","75",,"  200","  190",,"19.9","27.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-08","5.82",,,"0.11",,,,"80","88","73",,"  350","  350",,"15.0","25.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-09","2.91",,,"0.25",,,,"78","91","73",,"  140","  130",,"19.9","27.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-10","5.82",,,"0.05",,,,"78","89","75",,"  180","  190",,"17.0","21.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-11","2.91",,,"0.03",,,,"78","87","73",,"  180","  180",,"14.1","23.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-12","4.25",,,"0.88",,,,"81","92","74",,"  110","  180",,"15.0","21.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-13","4.47",,,"0.00",,,,"84","91","77",,"  100","  100",,"15.0","21.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-14","6.71",,,"0.05",,,,"84","90","79",,"  110","  110",,"15.0","21.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-15","6.71",,,"0.00",,,,"84","90","79",,"  100","  130",,"16.1","21.9",,,,,,,,,"    1",,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-16","7.83",,,"0.00",,,,"85","91","80",,"   90","  120",,"17.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-17","6.93",,,"0.11",,,,"84","90","74",,"   60","   80",,"17.0","23.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-18","4.47",,,"0.00",,,,"84","90","77",,"  120","  100",,"15.0","21.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-19","3.36",,,"1.91",,,,"82","92","76",,"  100","  110",,"19.9","23.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-20","3.58",,,"0.01",,,,"82","89","76",,"   90","  130",,"14.1","17.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-21","8.05",,,"0.21",,,,"82","88","77",,"   20","   50",,"21.0","28.0","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-22","9.62",,,"0.02",,,,"81","86","75",,"   70","   90",,"21.9","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-23","5.37",,,"0.00",,,,"82","89","76",,"  130","  120",,"14.1","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-24","6.49",,,"0.00",,,,"84","91","78",,"  120","  140",,"16.1","21.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-25","3.80",,,"0.64",,,,"83","91","76",,"  190","  190",,"17.0","23.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-26","4.47",,,"0.00",,,,"82","90","78",,"  120","  150",,"16.1","23.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-27","6.71",,,"0.00",,,,"84","90","77",,"  110","  120",,"17.0","21.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-28","8.28",,,"0.00",,,,"84","90","80",,"  100","  120",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-29","5.14",,,"0.00",,,,"83","91","78",,"  250","  230",,"15.0","21.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-06-30","8.95",,,"0.00",,,,"84","91","80",,"  110","  140",,"18.1","25.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-01","11.41",,,"0.01",,,,"85","90","81",,"  130","  110",,"21.0","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-02","10.96",,,"0.00",,,,"85","90","79",,"  130","  140",,"18.1","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-03","11.41",,,"0.00",,,,"85","91","79",,"  110","  140",,"19.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-04","10.29",,,"0.00",,,,"85","91","81",,"  110","  110",,"19.9","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-05","8.95",,,"0.07",,,,"86","91","79",,"  120","   80",,"16.1","19.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-06","7.61",,,"0.07",,,,"84","91","80",,"   90","  130",,"19.9","25.1",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-07","8.50",,,"0.04",,,,"84","91","79",,"  120","  110",,"17.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-08","10.29",,,"0.29",,,,"85","91","80",,"  100","   90",,"19.9","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2022-07-09","8.72",,,"0.08",,,,"86","92","80",,"  140","  130",,"17.0","27.1",,,,,,,,,,,,,
